"numer","wiek","plec","wyksztalcenie","miejsce","kwota","wojewodztwo","wysylka_oferty","zakup"
420,21,0,"podstawowe","m0_10",0,"dolsl",0,1
421,32,0,"podstawowe","m0_10",64.6261967450947,"dolsl",1,0
422,21,0,"srednie","m10_100",65.2408779222708,"dolsl",0,0
423,20,1,"srednie","m_500",71.7049473431367,"dolsl",0,0
424,20,0,"srednie","m10_100",39.1785599588759,"dolsl",0,0
425,23,0,"srednie","m100_500",41.3087468834568,"dolsl",1,1
426,26,1,"policealne","m0_10",42.6398513169449,"warmaz",0,0
427,21,0,"podstawowe","m100_500",44.9041894356727,"dolsl",0,0
428,30,0,"wyzsze","m10_100",99.5062844377392,"dolsl",0,1
429,32,1,"wyzsze","m100_500",0,"dolsl",0,0
430,27,0,"srednie","m10_100",108.204610505841,"dolsl",0,0
431,25,0,"srednie","m10_100",74.7999057424943,"mazow",0,0
432,25,0,"srednie","m_500",52.7284568041692,"dolsl",1,1
433,32,0,"wyzsze","m0_10",23.9503951695346,"podkar",0,0
434,23,0,"wyzsze","m100_500",69.3963282966438,"pomo",0,0
435,34,0,"srednie","m100_500",0,"dolsl",0,0
436,33,0,"wyzsze","m_500",88.0808649523678,"dolsl",0,1
437,18,1,"srednie","m100_500",90.9922801229226,"swiêt",0,0
438,25,0,"wyzsze","m_500",62.8205858171101,"pomo",0,1
439,28,0,"srednie","m100_500",68.446109337573,"dolsl",0,0
440,30,0,"wyzsze","m_500",59.5644447474228,"dolsl",0,0
441,33,0,"srednie","m_500",146.134788277592,"dolsl",0,0
442,27,0,"wyzsze","m_500",107.675956871559,"pomo",1,1
443,24,0,"policealne","m0_10",160.972486428361,"dolsl",0,0
444,23,0,"srednie","m10_100",138.454952506359,"pomo",0,0
445,30,0,"wyzsze","m_500",0,"dolsl",0,1
446,19,0,"srednie","m_500",98.280136503108,"dolsl",1,1
447,24,0,"wyzsze","m_500",33.5686672017348,"dolsl",0,0
448,29,0,"srednie","m_500",95.583660087594,"mazow",0,0
449,18,0,"srednie","m10_100",54.4943162867059,"dolsl",0,0
450,22,1,"srednie","m_500",136.924409209675,"dolsl",0,0
451,35,0,"brak","wies",17.2581928258356,"zachpom",0,0
452,25,1,"srednie","m0_10",44.5307234503991,"dolsl",0,0
453,29,1,"wyzsze","m10_100",108.859208911805,"lubel",0,0
454,25,0,"srednie","m10_100",83.1398943036938,"dolsl",0,0
455,31,1,"srednie","m10_100",147.97681068015,"dolsl",0,0
456,33,0,"srednie","m100_500",223.911039539860,"dolsl",0,0
457,25,0,"wyzsze","m100_500",216.627388612341,"zachpom",0,0
458,33,1,"srednie","wies",62.2257993589013,"dolsl",0,0
459,31,1,"srednie","m10_100",34.4178038969794,"dolsl",0,0
460,21,1,"srednie","m10_100",81.3952655308643,"zachpom",0,0
461,40,0,"srednie","m_500",83.2124643312462,"pomo",1,1
462,29,0,"policealne","m0_10",108.456914191111,"dolsl",0,0
463,18,0,"srednie","m100_500",62.721203933193,"mazow",0,0
464,22,0,"srednie","m_500",50.9903549404897,"dolsl",0,0
465,19,1,"srednie","m10_100",60.7918865411322,"dolsl",0,0
466,43,0,"srednie","m10_100",35.9008841852107,"dolsl",0,0
467,31,0,"wyzsze","m0_10",31.1574242442794,"warmaz",0,1
468,30,0,"wyzsze","m_500",0,"podlas",0,1
469,33,0,"srednie","m0_10",61.5112540876795,"podlas",0,0
470,28,1,"srednie","m0_10",30.9159863531401,"dolsl",0,0
471,33,1,"srednie","m10_100",55.7279635078139,"ma³op",0,0
472,45,0,"wyzsze","m0_10",53.5045580296478,"dolsl",0,1
473,34,0,"srednie","m100_500",0,"dolsl",0,0
474,35,1,"srednie","m100_500",91.3971030940217,"dolsl",0,0
475,40,0,"wyzsze","m100_500",67.0856347038478,"dolsl",0,0
476,21,0,"srednie","m0_10",99.7391453949747,"zachpom",1,0
477,20,0,"srednie","m_500",0,"mazow",0,0
478,37,1,"srednie","m10_100",79.6683628338909,"warmaz",0,0
479,44,1,"srednie","m100_500",85.8253910487509,"sl¹s",0,0
480,34,0,"srednie","m0_10",169.932230179292,"pomo",0,0
481,26,0,"wyzsze","m_500",50.652981219548,"ma³op",0,1
482,31,1,"brak","m100_500",37.4427506449187,"zachpom",0,0
483,25,0,"policealne","m0_10",31.6589018965295,"zachpom",0,0
484,32,0,"srednie","m_500",49.6913235432454,"dolsl",0,0
485,21,1,"podstawowe","wies",169.130603426698,"pomo",0,0
486,22,1,"srednie","m0_10",81.0390214686316,"kujpom",0,0
487,21,0,"srednie","m0_10",74.279130614054,"dolsl",0,0
488,26,0,"wyzsze","m_500",67.3663334618147,"zachpom",0,0
489,28,0,"wyzsze","m_500",54.7063641569929,"dolsl",0,1
490,34,0,"wyzsze","m100_500",250.247230275396,"dolsl",0,0
491,31,0,"srednie","m_500",196.215520779247,"wielkop",0,0
492,40,1,"srednie","m0_10",35.0881128252816,"ma³op",0,0
493,32,0,"podstawowe","wies",44.212219325815,"dolsl",0,0
494,32,1,"srednie","m10_100",64.0414816423309,"lubus",0,0
495,29,0,"wyzsze","m0_10",127.322662082298,"dolsl",0,0
496,35,0,"srednie","m100_500",46.0342595396554,"lubus",0,0
497,37,0,"srednie","m0_10",55.6177157929132,"dolsl",0,0
498,27,0,"srednie","m10_100",65.5141946724377,"podlas",0,0
499,29,1,"srednie","m_500",0,"zachpom",0,0
500,31,0,"podstawowe","wies",39.751536173287,"zachpom",0,0
501,34,1,"wyzsze","m0_10",52.0641253960859,"swiêt",0,0
502,24,0,"policealne","m0_10",18.5396497596688,"ma³op",1,1
503,28,1,"podstawowe","wies",52.292916826246,"ma³op",0,0
504,29,1,"wyzsze","m0_10",244.59488897892,"swiêt",1,1
505,21,1,"srednie","m_500",105.954094681604,"dolsl",0,0
506,36,0,"podstawowe","wies",36.3168740995031,"dolsl",0,1
507,41,0,"srednie","m0_10",114.621673802060,"dolsl",0,0
508,31,0,"srednie","m_500",122.424623093224,"zachpom",1,1
509,21,0,"policealne","m0_10",0,"podkar",1,0
510,37,0,"srednie","m0_10",75.2977128766629,"dolsl",0,0
511,26,1,"srednie","m_500",63.4455937252891,"dolsl",0,0
512,48,0,"policealne","wies",253.936831568364,"dolsl",1,0
513,22,0,"srednie","m0_10",64.4617405203835,"dolsl",0,0
514,35,1,"wyzsze","wies",111.381755470207,"dolsl",0,1
515,41,1,"wyzsze","m100_500",82.532975480496,"dolsl",0,0
516,27,0,"srednie","m_500",72.2777419405986,"dolsl",0,0
517,18,0,"srednie","m10_100",68.1642807762354,"opol",0,0
518,39,0,"srednie","m100_500",122.313664804994,"dolsl",0,0
519,32,0,"srednie","m0_10",0,"dolsl",0,0
520,33,0,"wyzsze","m_500",63.4749122087284,"dolsl",0,0
521,24,1,"wyzsze","m_500",134.200503837699,"dolsl",0,0
522,32,1,"srednie","m0_10",88.769399517969,"dolsl",0,0
523,32,0,"policealne","wies",181.861223449725,"dolsl",0,0
524,42,0,"wyzsze","wies",59.5626610859293,"dolsl",0,0
525,32,1,"podstawowe","wies",14.5898750851956,"dolsl",1,0
526,18,0,"podstawowe","m0_10",45.4212913083932,"dolsl",1,0
527,26,1,"srednie","m100_500",88.0009289621702,"dolsl",1,1
528,30,0,"srednie","m100_500",60.7087124864098,"dolsl",0,0
529,25,0,"srednie","m100_500",156.103362372481,"³ódz",0,0
530,30,0,"srednie","m100_500",174.294460454677,"zachpom",0,0
531,32,0,"podstawowe","wies",77.4625978480017,"mazow",0,0
532,31,1,"podstawowe","wies",216.113984115557,"zachpom",0,0
533,22,0,"srednie","m_500",59.6551583068714,"zachpom",0,0
534,21,0,"srednie","m_500",80.8877470382187,"zachpom",1,0
535,19,0,"policealne","m100_500",59.4044879879516,"dolsl",0,0
536,30,1,"policealne","wies",75.5695325851353,"zachpom",0,0
537,24,0,"srednie","m10_100",91.6594244465441,"ma³op",1,1
538,19,0,"policealne","m0_10",56.2854523774323,"podlas",0,0
539,19,1,"srednie","m100_500",67.3000480259066,"zachpom",0,1
540,43,1,"srednie","m0_10",243.190417241627,"dolsl",0,0
541,32,1,"podstawowe","wies",66.1874497229935,"dolsl",0,0
542,38,1,"podstawowe","wies",91.3489724233355,"dolsl",1,0
543,20,1,"srednie","m_500",117.843888563739,"zachpom",1,0
544,37,0,"wyzsze","m_500",45.6098301148367,"dolsl",0,1
545,45,1,"srednie","m100_500",122.718348179169,"dolsl",0,0
546,37,1,"podstawowe","wies",20.0798337524702,"dolsl",0,0
547,24,0,"srednie","m10_100",50.0141634058015,"dolsl",0,0
548,22,0,"srednie","m10_100",85.359492830678,"dolsl",0,0
549,33,0,"srednie","m100_500",82.3941673522236,"dolsl",0,0
550,23,0,"wyzsze","m_500",82.4861911266936,"dolsl",0,0
551,27,0,"wyzsze","m_500",56.5970374123471,"dolsl",0,1
552,37,0,"wyzsze","m100_500",123.928189047082,"sl¹s",0,1
553,24,0,"srednie","m10_100",69.152886943214,"dolsl",0,0
554,34,0,"policealne","wies",0,"dolsl",0,0
555,25,0,"podstawowe","wies",93.2860335711332,"dolsl",1,1
556,25,1,"wyzsze","m_500",222.184364646137,"dolsl",0,1
557,24,1,"srednie","m100_500",52.0920443336301,"³ódz",1,1
558,48,0,"srednie","wies",128.610910510759,"dolsl",0,0
559,20,0,"policealne","m0_10",79.707432948134,"zachpom",0,0
560,24,0,"srednie","m0_10",119.404058944194,"dolsl",1,1
561,19,1,"srednie","m10_100",86.5483423079127,"ma³op",0,0
562,22,0,"srednie","m0_10",65.3294440574825,"zachpom",1,1
563,47,1,"wyzsze","m10_100",65.2080744495999,"dolsl",0,0
564,24,0,"srednie","m10_100",214.885552739877,"dolsl",0,0
565,19,1,"srednie","m100_500",26.7001004928456,"dolsl",0,0
566,43,0,"policealne","m0_10",157.673001314597,"dolsl",1,0
567,34,1,"policealne","m0_10",22.5854698874554,"dolsl",0,0
568,40,1,"wyzsze","m100_500",206.830233481745,"pomo",0,1
569,24,0,"policealne","m0_10",33.6799052196256,"dolsl",0,0
570,41,0,"srednie","m_500",84.6648868507726,"dolsl",0,0
571,27,0,"srednie","m10_100",0,"dolsl",0,0
572,19,1,"podstawowe","m0_10",47.9612076371269,"dolsl",0,0
573,28,0,"srednie","m_500",71.9189487407466,"dolsl",1,1
574,23,0,"srednie","m10_100",74.3640395104926,"zachpom",0,0
575,33,0,"wyzsze","m0_10",157.271028346859,"zachpom",0,0
576,35,0,"srednie","m100_500",56.3966611452483,"dolsl",0,0
577,26,1,"srednie","m100_500",29.2981485338066,"³ódz",0,0
578,32,0,"wyzsze","m100_500",50.1402805250001,"swiêt",1,1
579,27,0,"wyzsze","m10_100",95.8385620238134,"ma³op",0,1
580,36,1,"wyzsze","m100_500",105.162612758308,"dolsl",0,1
581,20,0,"srednie","m10_100",135.044385836728,"ma³op",0,0
582,19,0,"srednie","m0_10",83.3922288465485,"zachpom",1,1
583,37,0,"srednie","m0_10",94.3134641272063,"zachpom",0,0
584,20,0,"srednie","m0_10",18.6859231110327,"dolsl",0,0
585,25,0,"podstawowe","m10_100",86.6540809304556,"podkar",0,0
586,36,1,"wyzsze","m10_100",110.415422730812,"zachpom",0,1
587,23,0,"wyzsze","m_500",76.5191347886729,"podlas",0,1
588,27,1,"wyzsze","m100_500",81.243349320441,"zachpom",1,1
589,22,0,"srednie","m0_10",50.2759642848027,"wielkop",1,1
590,23,0,"srednie","m0_10",0,"dolsl",0,0
591,26,1,"wyzsze","m100_500",396.786318999781,"dolsl",0,0
592,32,0,"podstawowe","m10_100",85.983147072416,"dolsl",0,0
593,28,0,"srednie","m_500",24.7469418291539,"zachpom",0,0
594,26,0,"srednie","m100_500",78.6260051812994,"dolsl",1,1
595,28,0,"srednie","m0_10",61.6800539814425,"dolsl",0,0
596,23,1,"srednie","m0_10",164.266763360005,"mazow",0,0
597,32,0,"wyzsze","m_500",75.5272508981765,"dolsl",0,1
598,38,1,"wyzsze","m100_500",0,"dolsl",0,0
599,29,0,"srednie","m_500",38.2279884772266,"dolsl",1,0
600,27,0,"wyzsze","m10_100",0,"sl¹s",0,1
601,23,0,"wyzsze","m_500",0,"dolsl",0,0
602,21,0,"srednie","m_500",75.1947018236569,"zachpom",0,0
603,37,1,"podstawowe","wies",137.637418936926,"dolsl",0,0
604,40,1,"srednie","m100_500",47.3683593919914,"dolsl",0,0
605,25,1,"srednie","m_500",47.0028551258519,"dolsl",0,0
606,32,0,"srednie","m10_100",96.951830062171,"dolsl",0,0
607,26,0,"srednie","m10_100",107.478318743702,"zachpom",0,0
608,36,0,"policealne","m0_10",17.2066894572254,"dolsl",0,0
609,28,0,"wyzsze","m100_500",37.0926902223689,"sl¹s",0,0
610,23,1,"srednie","m100_500",45.4111441509536,"swiêt",0,0
611,19,0,"srednie","m10_100",154.320384624097,"wielkop",0,0
612,23,0,"podstawowe","m10_100",16.3781084859369,"dolsl",0,0
613,32,1,"srednie","m10_100",47.8131431592526,"podkar",1,1
614,22,1,"srednie","m_500",0,"dolsl",1,0
615,31,1,"podstawowe","m0_10",9.1434193760236,"dolsl",0,0
616,39,1,"srednie","wies",124.425516272320,"wielkop",0,0
617,19,1,"srednie","m0_10",167.741260058203,"swiêt",0,0
618,35,0,"wyzsze","m100_500",35.140001323815,"dolsl",0,1
619,24,0,"wyzsze","m100_500",43.8357922493569,"zachpom",0,0
620,27,0,"srednie","m100_500",0,"zachpom",0,0
621,36,1,"wyzsze","m_500",243.369483203240,"mazow",0,1
622,40,0,"wyzsze","m100_500",91.1669350458941,"dolsl",0,1
623,18,0,"podstawowe","wies",36.7135958541415,"sl¹s",0,0
624,21,0,"podstawowe","wies",15.7245724598812,"dolsl",0,0
625,27,1,"wyzsze","m0_10",86.196622392172,"dolsl",0,1
626,29,0,"wyzsze","m_500",158.618991325315,"dolsl",0,1
627,33,0,"srednie","m100_500",22.7227353632541,"opol",1,0
628,36,1,"srednie","m10_100",27.4751704607134,"zachpom",0,0
629,20,1,"srednie","m0_10",97.308236572266,"dolsl",1,1
630,21,1,"srednie","m_500",50.0277944762278,"mazow",0,0
631,37,0,"srednie","m10_100",99.0932100150602,"sl¹s",0,0
632,27,0,"srednie","m10_100",199.886843898235,"zachpom",1,1
633,26,1,"srednie","m0_10",137.335225316225,"dolsl",0,0
634,39,0,"podstawowe","wies",105.379954743646,"dolsl",0,0
635,22,0,"srednie","m100_500",0,"wielkop",0,0
636,21,0,"srednie","m100_500",189.558801197401,"dolsl",1,1
637,34,1,"srednie","m0_10",73.5484132361958,"dolsl",0,0
638,23,0,"wyzsze","m10_100",28.9367286369809,"dolsl",0,0
639,23,1,"podstawowe","wies",24.492590648658,"dolsl",1,0
640,20,1,"srednie","m_500",0,"dolsl",0,0
641,20,0,"srednie","m100_500",292.217437825312,"dolsl",0,1
642,30,1,"srednie","m0_10",87.7776746794119,"zachpom",0,0
643,20,0,"srednie","m100_500",115.043073560465,"dolsl",0,0
644,21,0,"policealne","m0_10",55.7234838460825,"dolsl",1,0
645,27,1,"wyzsze","m100_500",153.904913162817,"dolsl",1,1
646,29,1,"policealne","wies",20.1773372957414,"podkar",0,0
647,23,0,"srednie","m10_100",0,"zachpom",0,0
648,38,0,"srednie","m0_10",92.7176827195269,"dolsl",0,0
649,24,0,"wyzsze","m10_100",52.1325371364919,"zachpom",0,1
650,30,0,"srednie","m10_100",125.179354138451,"dolsl",0,0
651,28,0,"podstawowe","m0_10",16.0427937595277,"³ódz",0,0
652,25,0,"srednie","m_500",305.491483512692,"dolsl",0,0
653,21,0,"srednie","m100_500",41.7907264374212,"zachpom",0,0
654,26,1,"podstawowe","wies",140.746841192706,"dolsl",0,0
655,33,1,"wyzsze","m_500",36.6791418038323,"dolsl",0,0
656,26,1,"wyzsze","m10_100",95.8398547011107,"lubel",0,1
657,23,0,"srednie","m10_100",51.5883638051994,"zachpom",1,1
658,19,0,"podstawowe","wies",0,"ma³op",1,0
659,34,1,"srednie","m100_500",33.6307677556235,"mazow",0,0
660,25,1,"srednie","m100_500",160.199429106822,"dolsl",0,0
661,18,1,"srednie","m_500",44.3341180886744,"dolsl",0,0
662,26,0,"srednie","m0_10",0,"dolsl",0,0
663,26,0,"wyzsze","m_500",90.664890624088,"zachpom",0,0
664,20,0,"srednie","m10_100",47.6177555489434,"ma³op",0,0
665,34,0,"srednie","m10_100",98.7937319218361,"dolsl",0,0
666,33,0,"srednie","m10_100",64.652246134954,"zachpom",0,0
667,22,0,"srednie","m10_100",55.1760547564344,"dolsl",1,1
668,46,1,"podstawowe","wies",48.354463824204,"zachpom",0,0
669,25,0,"srednie","m10_100",47.4616026565081,"zachpom",0,0
670,18,0,"podstawowe","m0_10",8.71613965935886,"kujpom",0,0
671,39,0,"srednie","m0_10",95.6739246389515,"podkar",0,0
672,22,0,"srednie","m100_500",36.5021564726461,"dolsl",0,0
673,19,1,"srednie","m_500",132.698981300305,"wielkop",1,1
674,31,0,"srednie","m10_100",87.2087038650219,"dolsl",0,0
675,47,0,"srednie","m0_10",142.465538420622,"mazow",0,0
676,21,0,"srednie","m_500",0,"sl¹s",0,0
677,24,0,"wyzsze","m10_100",60.9337258011453,"lubus",0,1
678,28,1,"wyzsze","m_500",81.5620888465863,"warmaz",0,0
679,37,0,"policealne","m0_10",134.063905806735,"dolsl",0,0
680,26,1,"srednie","m100_500",125.686005159572,"dolsl",0,0
681,25,1,"wyzsze","m10_100",0,"dolsl",0,0
682,19,1,"podstawowe","m10_100",170.503713553339,"sl¹s",1,0
683,50,0,"srednie","wies",104.019076920444,"zachpom",0,0
684,21,1,"srednie","m_500",109.369932123274,"zachpom",0,0
685,29,0,"srednie","m100_500",157.379544534376,"dolsl",0,0
686,36,0,"srednie","m0_10",150.266439454843,"mazow",0,0
687,24,0,"policealne","m0_10",48.920694073242,"dolsl",0,0
688,22,1,"srednie","m100_500",81.1566950566982,"sl¹s",0,0
689,44,0,"podstawowe","m0_10",173.630282770136,"dolsl",1,0
690,41,0,"srednie","m0_10",57.1691380542356,"dolsl",0,0
691,33,1,"srednie","m100_500",0,"dolsl",0,0
692,36,1,"podstawowe","m0_10",213.472220106134,"sl¹s",0,0
693,20,0,"srednie","m0_10",34.9357533276619,"dolsl",0,0
694,24,0,"srednie","m_500",86.0469721503927,"zachpom",1,0
695,20,0,"podstawowe","m0_10",98.2256753215173,"dolsl",0,0
696,18,1,"srednie","m_500",128.866536231980,"mazow",0,0
697,20,0,"srednie","m_500",98.9076707883253,"sl¹s",0,0
698,42,0,"srednie","m_500",39.3674011228705,"dolsl",0,0
699,21,1,"srednie","m100_500",95.8715738433625,"dolsl",0,1
700,23,0,"wyzsze","m0_10",83.65918698968,"dolsl",0,1
701,24,0,"policealne","m_500",40.4557861102538,"sl¹s",1,0
702,18,0,"srednie","m0_10",103.659407161928,"pomo",0,0
703,27,0,"srednie","m10_100",0,"dolsl",1,1
704,24,0,"srednie","m100_500",0,"kujpom",0,1
705,19,0,"srednie","m100_500",156.123340545829,"sl¹s",0,0
706,35,0,"policealne","m0_10",317.672283824355,"dolsl",1,0
707,42,1,"wyzsze","wies",52.7389120394409,"dolsl",0,0
708,32,1,"srednie","m100_500",46.2835229456648,"dolsl",0,0
709,34,0,"srednie","m10_100",63.7408381118729,"dolsl",0,0
710,21,1,"podstawowe","m0_10",50.8162648202152,"mazow",1,1
711,42,0,"srednie","wies",53.3586618654454,"sl¹s",0,0
712,32,1,"srednie","wies",0,"zachpom",0,0
713,32,0,"srednie","m_500",73.7467117578448,"dolsl",0,0
714,36,1,"srednie","m10_100",48.9529591486491,"sl¹s",0,0
715,18,0,"srednie","m0_10",126.286819528173,"zachpom",0,0
716,21,0,"srednie","m10_100",58.1508319145155,"warmaz",1,1
717,40,0,"wyzsze","m10_100",165.821054121984,"mazow",0,1
718,30,1,"wyzsze","m_500",55.490469745289,"kujpom",0,0
719,38,0,"srednie","m100_500",359.19930542627,"zachpom",0,0
720,36,0,"policealne","m100_500",77.0385315634649,"dolsl",0,0
721,28,1,"wyzsze","wies",177.072979771199,"lubel",1,0
722,41,0,"srednie","m10_100",108.784623291644,"dolsl",1,1
723,24,0,"brak","m0_10",32.1069161060254,"dolsl",0,0
724,18,0,"srednie","m100_500",114.845319291372,"dolsl",0,0
725,34,1,"policealne","m100_500",128.829391153222,"wielkop",0,0
726,20,0,"srednie","m_500",55.1048752742257,"dolsl",0,0
727,25,0,"srednie","m0_10",44.9981029132315,"wielkop",0,0
728,36,0,"podstawowe","m0_10",0,"dolsl",1,0
729,38,0,"policealne","m0_10",252.420476387269,"ma³op",1,0
730,30,0,"srednie","m0_10",146.041257808952,"dolsl",0,0
731,21,1,"srednie","m_500",0,"dolsl",1,1
732,31,1,"wyzsze","m10_100",114.933277574859,"dolsl",1,1
733,28,0,"podstawowe","wies",80.8382390472314,"³ódz",0,0
734,19,1,"srednie","m_500",236.31880695896,"wielkop",0,0
735,30,0,"wyzsze","m_500",128.147840973540,"³ódz",0,0
736,35,0,"wyzsze","m10_100",168.492999278545,"dolsl",0,0
737,19,1,"srednie","m100_500",72.2593030387118,"sl¹s",0,0
738,29,0,"wyzsze","m100_500",78.197162469519,"³ódz",0,0
739,40,0,"srednie","m0_10",279.056417749188,"warmaz",0,0
740,21,0,"srednie","m10_100",113.349605599634,"dolsl",0,0
741,22,0,"podstawowe","m0_10",36.7224028652139,"dolsl",0,0
742,40,0,"podstawowe","wies",177.523345443524,"dolsl",0,0
743,20,0,"srednie","wies",135.946991618212,"dolsl",0,0
744,22,0,"srednie","m10_100",0,"dolsl",0,0
745,27,1,"srednie","m100_500",55.6872351550393,"dolsl",0,0
746,25,0,"podstawowe","wies",70.89328091009,"dolsl",0,0
747,24,0,"wyzsze","m10_100",42.4318034730671,"podlas",0,1
748,21,0,"srednie","m0_10",110.618464405000,"dolsl",0,0
749,22,0,"srednie","m_500",89.7622657394575,"dolsl",0,0
750,25,1,"srednie","m100_500",54.4009823359981,"dolsl",0,0
751,21,1,"podstawowe","m0_10",61.3280314740508,"swiêt",0,0
752,23,0,"srednie","m10_100",0,"mazow",0,0
753,30,0,"srednie","m0_10",80.8318674675649,"dolsl",0,0
754,26,0,"srednie","m0_10",92.1291682915441,"zachpom",0,0
755,36,0,"wyzsze","m10_100",125.715027916371,"dolsl",0,1
756,23,0,"srednie","m10_100",56.5140979996034,"dolsl",0,0
757,19,1,"srednie","m_500",81.2903034348577,"dolsl",0,0
758,21,0,"srednie","m10_100",92.7641204879435,"lubus",1,1
759,22,1,"policealne","wies",157.726297248278,"opol",1,0
760,42,0,"srednie","m100_500",118.191922792118,"dolsl",1,1
761,19,0,"srednie","m100_500",32.1502336019338,"wielkop",0,0
762,21,0,"srednie","m100_500",188.482051907069,"dolsl",0,0
763,31,0,"podstawowe","m10_100",16.3366681243987,"dolsl",0,0
764,18,1,"srednie","m100_500",259.635011584762,"dolsl",0,0
765,19,0,"srednie","m100_500",125.904006520043,"dolsl",0,0
766,24,0,"srednie","m10_100",104.341359120916,"podlas",1,1
767,25,1,"wyzsze","m10_100",0,"zachpom",1,1
768,31,0,"srednie","m100_500",105.018479691680,"dolsl",0,0
769,20,1,"podstawowe","wies",22.9365243654437,"³ódz",0,0
770,30,0,"policealne","m0_10",22.0635301798191,"sl¹s",1,0
771,21,0,"podstawowe","m_500",96.448685252503,"dolsl",0,0
772,20,0,"srednie","m_500",97.4015892091966,"dolsl",0,0
773,33,0,"srednie","m0_10",190.952652659500,"wielkop",0,0
774,19,0,"srednie","m_500",81.0294202410718,"dolsl",0,0
775,32,0,"srednie","m100_500",0,"dolsl",0,0
776,32,1,"srednie","m10_100",212.707417677547,"wielkop",0,0
777,25,1,"srednie","m10_100",285.272382114477,"kujpom",0,0
778,25,0,"srednie","m0_10",181.279528423956,"warmaz",0,0
779,43,0,"srednie","wies",77.3090331179515,"dolsl",0,0
780,36,1,"podstawowe","wies",23.7811085610732,"dolsl",0,0
781,23,0,"srednie","m0_10",68.4050355365399,"dolsl",0,0
782,24,0,"wyzsze","m_500",0,"dolsl",0,1
783,21,1,"srednie","m0_10",56.3781310621176,"dolsl",0,0
784,29,0,"srednie","m10_100",79.6517247790397,"dolsl",0,0
785,28,0,"srednie","m10_100",0,"zachpom",0,0
786,36,0,"wyzsze","m_500",90.1005625544705,"zachpom",0,0
787,33,0,"wyzsze","m_500",65.4157528698625,"sl¹s",0,1
788,26,0,"wyzsze","m10_100",37.6042216411103,"zachpom",0,0
789,23,0,"srednie","m100_500",128.720142648281,"dolsl",0,0
790,30,1,"wyzsze","m_500",307.193241747064,"dolsl",0,1
791,24,0,"srednie","m_500",217.761159108595,"pomo",1,1
792,26,0,"srednie","m_500",40.8754687192482,"kujpom",0,0
793,25,0,"srednie","m100_500",0,"dolsl",0,0
794,26,1,"wyzsze","m_500",194.470249230634,"dolsl",1,0
795,30,1,"wyzsze","m_500",112.486303488981,"dolsl",0,1
796,25,1,"policealne","wies",71.0900560868431,"dolsl",0,0
797,29,0,"srednie","m100_500",51.3890335581424,"dolsl",0,0
798,29,0,"wyzsze","m100_500",164.262433606003,"dolsl",0,0
799,23,1,"srednie","m_500",102.372748877862,"zachpom",0,0
800,25,0,"srednie","m10_100",118.034414195319,"dolsl",0,0
801,32,0,"policealne","m10_100",197.359287792871,"warmaz",0,0
802,25,0,"srednie","m10_100",50.5385348718607,"zachpom",0,0
